TDL2048-Demo
alpha = 0.1
total = 5000000
seed = 2689549431
6-tuple pattern 012345, size = 16777216 (64MB)
6-tuple pattern 456789, size = 16777216 (64MB)
6-tuple pattern 012456, size = 16777216 (64MB)
6-tuple pattern 45689a, size = 16777216 (64MB)
1000	mean = 7727.33	max = 26968
	8192	65.3%	(66.1%)
	16384	0.8%	(0.8%)
1053000	mean = 122063	max = 281612
	64	0.1%	(100%)
	256	0.2%	(99.9%)
	512	0.8%	(99.7%)
	1024	3.7%	(98.9%)
	2048	6%	(95.2%)
	4096	20.6%	(89.2%)
	8192	67.4%	(68.6%)
	16384	1.2%	(1.2%)
1054000	mean = 122418	max = 292644
	256	0.2%	(100%)
	512	0.4%	(99.8%)
	1024	3%	(99.4%)
	2048	5.4%	(96.4%)
	4096	22.7%	(91%)
	8192	67.2%	(68.3%)
	16384	1.1%	(1.1%)
1055000	mean = 122787	max = 288620
	512	1.2%	(100%)
	1024	2.3%	(98.8%)
	2048	5.6%	(96.5%)
	4096	22.9%	(90.9%)
	8192	66.8%	(68%)
	16384	1.2%	(1.2%)
1056000	mean = 122453	max = 290572
	256	0.1%	(100%)
	512	1.1%	(99.9%)
	1024	2.9%	(98.8%)
	2048	4.3%	(95.9%)
	4096	22.9%	(91.6%)
	8192	67.7%	(68.7%)
	16384	1%	(1%)
1057000	mean = 118670	max = 281120
	256	0.2%	(100%)
	512	1%	(99.8%)
	1024	2.9%	(98.8%)
	2048	7.3%	(95.9%)
	4096	23.6%	(88.6%)
	8192	63.7%	(65%)
	16384	1.3%	(1.3%)
1058000	mean = 122493	max = 309856
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	2.7%	(99.3%)
	2048	4.9%	(96.6%)
	4096	23.3%	(91.7%)
	8192	67.5%	(68.4%)
	16384	0.9%	(0.9%)
1059000	mean = 123415	max = 282628
	256	0.1%	(100%)
	512	0.5%	(99.9%)
	1024	1.5%	(99.4%)
	2048	4.7%	(97.9%)
	4096	25.4%	(93.2%)
	8192	66.5%	(67.8%)
	16384	1.3%	(1.3%)
1060000	mean = 122036	max = 288740
	512	0.5%	(100%)
	1024	2.5%	(99.5%)
	2048	6.1%	(97%)
	4096	23.8%	(90.9%)
	8192	65.6%	(67.1%)
	16384	1.5%	(1.5%)
1061000	mean = 120948	max = 286420
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	3.3%	(99.1%)
	2048	5.2%	(95.8%)
	4096	24.8%	(90.6%)
	8192	64.4%	(65.8%)
	16384	1.4%	(1.4%)
1062000	mean = 118346	max = 263172
	256	0.1%	(100%)
	512	1.7%	(99.9%)
	1024	2.8%	(98.2%)
	2048	6.5%	(95.4%)
	4096	23.6%	(88.9%)
	8192	64.7%	(65.3%)
	16384	0.6%	(0.6%)
1063000	mean = 122231	max = 282256
	256	0.1%	(100%)
	512	1%	(99.9%)
	1024	2.2%	(98.9%)
	2048	5.5%	(96.7%)
	4096	23.6%	(91.2%)
	8192	66.5%	(67.6%)
	16384	1.1%	(1.1%)
1064000	mean = 122377	max = 286500
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	2.1%	(99%)
	2048	6.1%	(96.9%)
	4096	22.8%	(90.8%)
	8192	67.4%	(68%)
	16384	0.6%	(0.6%)
1065000	mean = 118773	max = 289472
	512	1.1%	(100%)
	1024	2.9%	(98.9%)
	2048	6.3%	(96%)
	4096	25.3%	(89.7%)
	8192	63%	(64.4%)
	16384	1.4%	(1.4%)
1066000	mean = 121005	max = 266184
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	4%	(99.1%)
	2048	5.3%	(95.1%)
	4096	23.8%	(89.8%)
	8192	65.2%	(66%)
	16384	0.8%	(0.8%)
1067000	mean = 123257	max = 288612
	512	1.3%	(100%)
	1024	2.4%	(98.7%)
	2048	4.7%	(96.3%)
	4096	22.7%	(91.6%)
	8192	68%	(68.9%)
	16384	0.9%	(0.9%)
1068000	mean = 123930	max = 286184
	512	0.6%	(100%)
	1024	1.7%	(99.4%)
	2048	5.9%	(97.7%)
	4096	23.6%	(91.8%)
	8192	66.6%	(68.2%)
	16384	1.6%	(1.6%)
1069000	mean = 122904	max = 314432
	32	0.1%	(100%)
	256	0.2%	(99.9%)
	512	0.7%	(99.7%)
	1024	2.6%	(99%)
	2048	4.1%	(96.4%)
	4096	24.8%	(92.3%)
	8192	66.1%	(67.5%)
	16384	1.4%	(1.4%)
1070000	mean = 125211	max = 290148
	256	0.2%	(100%)
	512	0.2%	(99.8%)
	1024	2.2%	(99.6%)
	2048	5.8%	(97.4%)
	4096	21.7%	(91.6%)
	8192	69.1%	(69.9%)
	16384	0.8%	(0.8%)
1071000	mean = 123420	max = 285664
	512	0.9%	(100%)
	1024	2.5%	(99.1%)
	2048	5.8%	(96.6%)
	4096	22.3%	(90.8%)
	8192	67.9%	(68.5%)
	16384	0.6%	(0.6%)
1072000	mean = 123366	max = 274832
	256	0.2%	(100%)
	512	0.8%	(99.8%)
	1024	2.1%	(99%)
	2048	6.1%	(96.9%)
	4096	22.1%	(90.8%)
	8192	67.5%	(68.7%)
	16384	1.2%	(1.2%)
1073000	mean = 122779	max = 281620
	512	0.8%	(100%)
	1024	3.1%	(99.2%)
	2048	4.7%	(96.1%)
	4096	22.8%	(91.4%)
	8192	67.5%	(68.6%)
	16384	1.1%	(1.1%)
1074000	mean = 122768	max = 306140
	256	0.1%	(100%)
	512	0.4%	(99.9%)
	1024	3.4%	(99.5%)
	2048	6.2%	(96.1%)
	4096	20.8%	(89.9%)
	8192	67.7%	(69.1%)
	16384	1.4%	(1.4%)
1075000	mean = 123460	max = 287552
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	2.6%	(99.3%)
	2048	4%	(96.7%)
	4096	23.5%	(92.7%)
	8192	68%	(69.2%)
	16384	1.2%	(1.2%)
1076000	mean = 122560	max = 288040
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	2%	(99.3%)
	2048	5.7%	(97.3%)
	4096	23.1%	(91.6%)
	8192	67.2%	(68.5%)
	16384	1.3%	(1.3%)
1077000	mean = 122009	max = 281576
	512	0.5%	(100%)
	1024	2.5%	(99.5%)
	2048	5.6%	(97%)
	4096	24.1%	(91.4%)
	8192	66.2%	(67.3%)
	16384	1.1%	(1.1%)
1078000	mean = 123199	max = 290440
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	2.5%	(99%)
	2048	5%	(96.5%)
	4096	21.8%	(91.5%)
	8192	68.7%	(69.7%)
	16384	1%	(1%)
1079000	mean = 122950	max = 284684
	512	1.1%	(100%)
	1024	2.4%	(98.9%)
	2048	5%	(96.5%)
	4096	23.6%	(91.5%)
	8192	67.1%	(67.9%)
	16384	0.8%	(0.8%)
1080000	mean = 121764	max = 263952
	64	0.1%	(100%)
	128	0.2%	(99.9%)
	256	0.3%	(99.7%)
	512	0.3%	(99.4%)
	1024	3.1%	(99.1%)
	2048	6.3%	(96%)
	4096	21.2%	(89.7%)
	8192	67.8%	(68.5%)
	16384	0.7%	(0.7%)
1081000	mean = 124871	max = 290648
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	3.1%	(99%)
	2048	4.1%	(95.9%)
	4096	22.3%	(91.8%)
	8192	68.2%	(69.5%)
	16384	1.3%	(1.3%)
1082000	mean = 122662	max = 290496
	64	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	2.6%	(99%)
	2048	5.5%	(96.4%)
	4096	22.9%	(90.9%)
	8192	66.7%	(68%)
	16384	1.3%	(1.3%)
1083000	mean = 121148	max = 273780
	256	0.1%	(100%)
	512	1%	(99.9%)
	1024	2.2%	(98.9%)
	2048	5.6%	(96.7%)
	4096	25.3%	(91.1%)
	8192	64.4%	(65.8%)
	16384	1.4%	(1.4%)
1084000	mean = 123767	max = 297664
	256	0.1%	(100%)
	512	0.3%	(99.9%)
	1024	2.6%	(99.6%)
	2048	5.3%	(97%)
	4096	23%	(91.7%)
	8192	67.2%	(68.7%)
	16384	1.5%	(1.5%)
1085000	mean = 121006	max = 273576
	512	0.7%	(100%)
	1024	2.4%	(99.3%)
	2048	5.6%	(96.9%)
	4096	25.4%	(91.3%)
	8192	65%	(65.9%)
	16384	0.9%	(0.9%)
1086000	mean = 121996	max = 285648
	128	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.8%	(99.8%)
	1024	2.2%	(99%)
	2048	5.3%	(96.8%)
	4096	23.6%	(91.5%)
	8192	67.2%	(67.9%)
	16384	0.7%	(0.7%)
1087000	mean = 121858	max = 287404
	512	1.2%	(100%)
	1024	2.4%	(98.8%)
	2048	5.2%	(96.4%)
	4096	22.9%	(91.2%)
	8192	66.9%	(68.3%)
	16384	1.4%	(1.4%)
1088000	mean = 122643	max = 287380
	256	0.1%	(100%)
	512	1.1%	(99.9%)
	1024	2.7%	(98.8%)
	2048	4.8%	(96.1%)
	4096	22.3%	(91.3%)
	8192	68%	(69%)
	16384	1%	(1%)
1089000	mean = 122241	max = 290264
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	2.7%	(99.1%)
	2048	4.9%	(96.4%)
	4096	23.4%	(91.5%)
	8192	67.6%	(68.1%)
	16384	0.5%	(0.5%)
1090000	mean = 122831	max = 291092
	128	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.7%	(99.8%)
	1024	2.9%	(99.1%)
	2048	4.9%	(96.2%)
	4096	23.4%	(91.3%)
	8192	66.5%	(67.9%)
	16384	1.4%	(1.4%)
1091000	mean = 122389	max = 288440
	256	0.1%	(100%)
	512	1%	(99.9%)
	1024	3.7%	(98.9%)
	2048	6.5%	(95.2%)
	4096	19.7%	(88.7%)
	8192	67.7%	(69%)
	16384	1.3%	(1.3%)
1092000	mean = 118603	max = 281624
	256	0.1%	(100%)
	512	1%	(99.9%)
	1024	2.8%	(98.9%)
	2048	4.9%	(96.1%)
	4096	26.8%	(91.2%)
	8192	62.9%	(64.4%)
	16384	1.5%	(1.5%)
1093000	mean = 122663	max = 312920
	256	0.2%	(100%)
	512	0.9%	(99.8%)
	1024	2.2%	(98.9%)
	2048	4.5%	(96.7%)
	4096	24.1%	(92.2%)
	8192	67%	(68.1%)
	16384	1.1%	(1.1%)
1094000	mean = 124700	max = 268732
	512	0.2%	(100%)
	1024	1.9%	(99.8%)
	2048	5.7%	(97.9%)
	4096	21.1%	(92.2%)
	8192	70.5%	(71.1%)
	16384	0.6%	(0.6%)
1095000	mean = 122859	max = 285936
	512	0.5%	(100%)
	1024	3.6%	(99.5%)
	2048	5%	(95.9%)
	4096	23.5%	(90.9%)
	8192	65.7%	(67.4%)
	16384	1.7%	(1.7%)
1096000	mean = 124913	max = 290164
	64	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	3%	(99.2%)
	2048	4.7%	(96.2%)
	4096	20.8%	(91.5%)
	8192	69.1%	(70.7%)
	16384	1.6%	(1.6%)
1097000	mean = 122152	max = 299948
	512	0.9%	(100%)
	1024	2.4%	(99.1%)
	2048	5.2%	(96.7%)
	4096	24.4%	(91.5%)
	8192	66.1%	(67.1%)
	16384	1%	(1%)
1098000	mean = 122850	max = 291924
	256	0.1%	(100%)
	512	0.5%	(99.9%)
	1024	3.3%	(99.4%)
	2048	5.8%	(96.1%)
	4096	22.7%	(90.3%)
	8192	66.3%	(67.6%)
	16384	1.3%	(1.3%)
1099000	mean = 123935	max = 288744
	64	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.3%	(99.8%)
	1024	3.1%	(99.5%)
	2048	4.7%	(96.4%)
	4096	22.5%	(91.7%)
	8192	68.2%	(69.2%)
	16384	1%	(1%)
1100000	mean = 121064	max = 283868
	512	0.7%	(100%)
	1024	3.7%	(99.3%)
	2048	6.4%	(95.6%)
	4096	22.3%	(89.2%)
	8192	66%	(66.9%)
	16384	0.9%	(0.9%)
6-tuple pattern 012345 is saved to 2048.ckpt
6-tuple pattern 456789 is saved to 2048.ckpt
6-tuple pattern 012456 is saved to 2048.ckpt
6-tuple pattern 45689a is saved to 2048.ckpt
1101000	mean = 123731	max = 305784
	128	0.1%	(100%)
	512	1%	(99.9%)
	1024	2.7%	(98.9%)
	2048	5.2%	(96.2%)
	4096	22.7%	(91%)
	8192	67%	(68.3%)
	16384	1.3%	(1.3%)
1102000	mean = 123735	max = 265480
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	2.7%	(99%)
	2048	6.1%	(96.3%)
	4096	22.1%	(90.2%)
	8192	67.3%	(68.1%)
	16384	0.8%	(0.8%)
1103000	mean = 123256	max = 287692
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	2.6%	(99.3%)
	2048	5.7%	(96.7%)
	4096	22%	(91%)
	8192	67.9%	(69%)
	16384	1.1%	(1.1%)
1104000	mean = 122177	max = 309140
	256	0.1%	(100%)
	512	1.1%	(99.9%)
	1024	2.4%	(98.8%)
	2048	4.4%	(96.4%)
	4096	23.8%	(92%)
	8192	67.2%	(68.2%)
	16384	1%	(1%)
1105000	mean = 123226	max = 272332
	512	1%	(100%)
	1024	2.7%	(99%)
	2048	5.9%	(96.3%)
	4096	21.3%	(90.4%)
	8192	67.7%	(69.1%)
	16384	1.4%	(1.4%)
1106000	mean = 122546	max = 286784
	512	1.1%	(100%)
	1024	2.9%	(98.9%)
	2048	4.7%	(96%)
	4096	22.9%	(91.3%)
	8192	67.3%	(68.4%)
	16384	1.1%	(1.1%)
1107000	mean = 124299	max = 290452
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	2.9%	(99.1%)
	2048	4.9%	(96.2%)
	4096	20%	(91.3%)
	8192	70.5%	(71.3%)
	16384	0.8%	(0.8%)
1108000	mean = 124065	max = 290120
	512	0.5%	(100%)
	1024	2.6%	(99.5%)
	2048	5.5%	(96.9%)
	4096	22.2%	(91.4%)
	8192	67.6%	(69.2%)
	16384	1.6%	(1.6%)
1109000	mean = 124845	max = 288408
	512	0.8%	(100%)
	1024	2.5%	(99.2%)
	2048	5.6%	(96.7%)
	4096	22.9%	(91.1%)
	8192	66%	(68.2%)
	16384	2.2%	(2.2%)
1110000	mean = 124244	max = 291692
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	2.5%	(99.3%)
	2048	4.6%	(96.8%)
	4096	23.1%	(92.2%)
	8192	67.9%	(69.1%)
	16384	1.2%	(1.2%)
1111000	mean = 120539	max = 284424
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	3.3%	(99.3%)
	2048	5.8%	(96%)
	4096	23.1%	(90.2%)
	8192	66.2%	(67.1%)
	16384	0.9%	(0.9%)
1112000	mean = 120232	max = 285540
	128	0.1%	(100%)
	256	0.2%	(99.9%)
	512	0.7%	(99.7%)
	1024	3%	(99%)
	2048	5.9%	(96%)
	4096	26%	(90.1%)
	8192	62.6%	(64.1%)
	16384	1.5%	(1.5%)
1113000	mean = 124275	max = 281280
	512	0.5%	(100%)
	1024	2.4%	(99.5%)
	2048	4.6%	(97.1%)
	4096	24%	(92.5%)
	8192	67.4%	(68.5%)
	16384	1.1%	(1.1%)
1114000	mean = 120800	max = 292080
	256	0.2%	(100%)
	512	1.4%	(99.8%)
	1024	2.7%	(98.4%)
	2048	4.6%	(95.7%)
	4096	25.6%	(91.1%)
	8192	64.8%	(65.5%)
	16384	0.7%	(0.7%)
1115000	mean = 123289	max = 290028
	512	0.8%	(100%)
	1024	2%	(99.2%)
	2048	5.4%	(97.2%)
	4096	24%	(91.8%)
	8192	66.4%	(67.8%)
	16384	1.4%	(1.4%)
1116000	mean = 122883	max = 286480
	512	0.7%	(100%)
	1024	3.8%	(99.3%)
	2048	5%	(95.5%)
	4096	22%	(90.5%)
	8192	67.3%	(68.5%)
	16384	1.2%	(1.2%)
1117000	mean = 120469	max = 289532
	32	0.1%	(100%)
	256	0.2%	(99.9%)
	512	0.9%	(99.7%)
	1024	3.3%	(98.8%)
	2048	6.3%	(95.5%)
	4096	23.5%	(89.2%)
	8192	64.9%	(65.7%)
	16384	0.8%	(0.8%)
1118000	mean = 123319	max = 285836
	256	0.1%	(100%)
	512	1.1%	(99.9%)
	1024	2.3%	(98.8%)
	2048	4.7%	(96.5%)
	4096	22.2%	(91.8%)
	8192	68.4%	(69.6%)
	16384	1.2%	(1.2%)
1119000	mean = 123127	max = 289248
	8	0.1%	(100%)
	256	0.2%	(99.9%)
	512	1.3%	(99.7%)
	1024	2.1%	(98.4%)
	2048	5.3%	(96.3%)
	4096	21.9%	(91%)
	8192	67.9%	(69.1%)
	16384	1.2%	(1.2%)
1120000	mean = 123641	max = 270260
	256	0.1%	(100%)
	512	0.4%	(99.9%)
	1024	3%	(99.5%)
	2048	4.9%	(96.5%)
	4096	21.3%	(91.6%)
	8192	69%	(70.3%)
	16384	1.3%	(1.3%)
1121000	mean = 121305	max = 286244
	512	1%	(100%)
	1024	1.9%	(99%)
	2048	5.6%	(97.1%)
	4096	25.6%	(91.5%)
	8192	64.4%	(65.9%)
	16384	1.5%	(1.5%)
1122000	mean = 121811	max = 291256
	128	0.1%	(100%)
	256	0.1%	(99.9%)
	512	1%	(99.8%)
	1024	2.2%	(98.8%)
	2048	5%	(96.6%)
	4096	24.1%	(91.6%)
	8192	66.4%	(67.5%)
	16384	1.1%	(1.1%)
1123000	mean = 124982	max = 288176
	512	1%	(100%)
	1024	2.8%	(99%)
	2048	4%	(96.2%)
	4096	22.5%	(92.2%)
	8192	68%	(69.7%)
	16384	1.7%	(1.7%)
1124000	mean = 123665	max = 274612
	256	0.1%	(100%)
	512	1.2%	(99.9%)
	1024	3.7%	(98.7%)
	2048	4%	(95%)
	4096	20.5%	(91%)
	8192	69.8%	(70.5%)
	16384	0.7%	(0.7%)
1125000	mean = 123487	max = 286284
	256	0.3%	(100%)
	512	1%	(99.7%)
	1024	3.1%	(98.7%)
	2048	5.2%	(95.6%)
	4096	21.1%	(90.4%)
	8192	68.1%	(69.3%)
	16384	1.2%	(1.2%)
1126000	mean = 125737	max = 287868
	512	0.7%	(100%)
	1024	2.9%	(99.3%)
	2048	5.1%	(96.4%)
	4096	20.4%	(91.3%)
	8192	69.7%	(70.9%)
	16384	1.2%	(1.2%)
1127000	mean = 124416	max = 286464
	128	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	2.9%	(99.3%)
	2048	4.9%	(96.4%)
	4096	21.3%	(91.5%)
	8192	68.9%	(70.2%)
	16384	1.3%	(1.3%)
1128000	mean = 123569	max = 285516
	128	0.1%	(100%)
	256	0.4%	(99.9%)
	512	0.5%	(99.5%)
	1024	1.7%	(99%)
	2048	5.4%	(97.3%)
	4096	22.4%	(91.9%)
	8192	68.4%	(69.5%)
	16384	1.1%	(1.1%)
1129000	mean = 123827	max = 279228
	64	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.5%	(99.8%)
	1024	2.1%	(99.3%)
	2048	5.6%	(97.2%)
	4096	22.7%	(91.6%)
	8192	67.5%	(68.9%)
	16384	1.4%	(1.4%)
1130000	mean = 121263	max = 276276
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	3.2%	(99.1%)
	2048	5.1%	(95.9%)
	4096	24.3%	(90.8%)
	8192	65.5%	(66.5%)
	16384	1%	(1%)
1131000	mean = 123632	max = 289876
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	2.4%	(99.1%)
	2048	5.8%	(96.7%)
	4096	23.1%	(90.9%)
	8192	66%	(67.8%)
	16384	1.8%	(1.8%)
1132000	mean = 122941	max = 317448
	512	0.7%	(100%)
	1024	3.5%	(99.3%)
	2048	5%	(95.8%)
	4096	23.1%	(90.8%)
	8192	65.7%	(67.7%)
	16384	2%	(2%)
1133000	mean = 119831	max = 291280
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	3.7%	(99.2%)
	2048	5.6%	(95.5%)
	4096	24.4%	(89.9%)
	8192	64.1%	(65.5%)
	16384	1.4%	(1.4%)
1134000	mean = 123905	max = 289416
	256	0.2%	(100%)
	512	0.3%	(99.8%)
	1024	1.4%	(99.5%)
	2048	6.1%	(98.1%)
	4096	22.8%	(92%)
	8192	67.4%	(69.2%)
	16384	1.8%	(1.8%)
1135000	mean = 122757	max = 292768
	32	0.1%	(100%)
	256	0.2%	(99.9%)
	512	0.5%	(99.7%)
	1024	2.4%	(99.2%)
	2048	4.6%	(96.8%)
	4096	23.1%	(92.2%)
	8192	67.9%	(69.1%)
	16384	1.2%	(1.2%)
1136000	mean = 121740	max = 281948
	512	0.4%	(100%)
	1024	3.3%	(99.6%)
	2048	4.4%	(96.3%)
	4096	24.9%	(91.9%)
	8192	66.1%	(67%)
	16384	0.9%	(0.9%)
1137000	mean = 123535	max = 280136
	128	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	2.8%	(99.2%)
	2048	3.5%	(96.4%)
	4096	23.8%	(92.9%)
	8192	67.7%	(69.1%)
	16384	1.4%	(1.4%)
1138000	mean = 122816	max = 312272
	512	1%	(100%)
	1024	3%	(99%)
	2048	4.2%	(96%)
	4096	23.6%	(91.8%)
	8192	66.8%	(68.2%)
	16384	1.4%	(1.4%)
1139000	mean = 121122	max = 288616
	256	0.2%	(100%)
	512	1.1%	(99.8%)
	1024	2.7%	(98.7%)
	2048	5.4%	(96%)
	4096	24%	(90.6%)
	8192	65.9%	(66.6%)
	16384	0.7%	(0.7%)
1140000	mean = 123191	max = 290488
	64	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.1%	(99.8%)
	1024	1.7%	(99.7%)
	2048	5.4%	(98%)
	4096	24.8%	(92.6%)
	8192	66.2%	(67.8%)
	16384	1.6%	(1.6%)
1141000	mean = 123865	max = 289624
	512	0.9%	(100%)
	1024	3.1%	(99.1%)
	2048	4.9%	(96%)
	4096	22.6%	(91.1%)
	8192	67.2%	(68.5%)
	16384	1.3%	(1.3%)
1142000	mean = 123685	max = 268300
	256	0.2%	(100%)
	512	0.6%	(99.8%)
	1024	2%	(99.2%)
	2048	6.3%	(97.2%)
	4096	21.9%	(90.9%)
	8192	67.7%	(69%)
	16384	1.3%	(1.3%)
1143000	mean = 123357	max = 270440
	128	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.5%	(99.8%)
	1024	2.2%	(99.3%)
	2048	4.7%	(97.1%)
	4096	24.2%	(92.4%)
	8192	67.1%	(68.2%)
	16384	1.1%	(1.1%)
1144000	mean = 125537	max = 288480
	512	0.6%	(100%)
	1024	2.2%	(99.4%)
	2048	4.7%	(97.2%)
	4096	23.3%	(92.5%)
	8192	67.9%	(69.2%)
	16384	1.3%	(1.3%)
1145000	mean = 122223	max = 271100
	512	0.6%	(100%)
	1024	3%	(99.4%)
	2048	5.9%	(96.4%)
	4096	22.7%	(90.5%)
	8192	66.2%	(67.8%)
	16384	1.6%	(1.6%)
1146000	mean = 121978	max = 290656
	512	0.6%	(100%)
	1024	2.8%	(99.4%)
	2048	6.2%	(96.6%)
	4096	23.7%	(90.4%)
	8192	65.3%	(66.7%)
	16384	1.4%	(1.4%)
1147000	mean = 123625	max = 289604
	512	1.3%	(100%)
	1024	2.6%	(98.7%)
	2048	6.5%	(96.1%)
	4096	20.1%	(89.6%)
	8192	68.2%	(69.5%)
	16384	1.3%	(1.3%)
1148000	mean = 122806	max = 292044
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	2.3%	(99.1%)
	2048	5%	(96.8%)
	4096	23.4%	(91.8%)
	8192	67.5%	(68.4%)
	16384	0.9%	(0.9%)
1149000	mean = 121171	max = 290412
	512	0.9%	(100%)
	1024	2.3%	(99.1%)
	2048	5.6%	(96.8%)
	4096	24.7%	(91.2%)
	8192	65.8%	(66.5%)
	16384	0.7%	(0.7%)
1150000	mean = 122725	max = 286588
	256	0.1%	(100%)
	512	1%	(99.9%)
	1024	2.6%	(98.9%)
	2048	5.3%	(96.3%)
	4096	22.9%	(91%)
	8192	66.6%	(68.1%)
	16384	1.5%	(1.5%)
1151000	mean = 123584	max = 285332
	256	0.2%	(100%)
	512	1.2%	(99.8%)
	1024	2.8%	(98.6%)
	2048	4.6%	(95.8%)
	4096	22.7%	(91.2%)
	8192	67%	(68.5%)
	16384	1.5%	(1.5%)
1152000	mean = 122821	max = 288772
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	2.7%	(99%)
	2048	4.5%	(96.3%)
	4096	23.9%	(91.8%)
	8192	66.9%	(67.9%)
	16384	1%	(1%)
1153000	mean = 122427	max = 267492
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	2.5%	(99.3%)
	2048	5.6%	(96.8%)
	4096	22.6%	(91.2%)
	8192	67.6%	(68.6%)
	16384	1%	(1%)
1154000	mean = 121138	max = 290536
	128	0.1%	(100%)
	512	1%	(99.9%)
	1024	3.5%	(98.9%)
	2048	5.7%	(95.4%)
	4096	22.9%	(89.7%)
	8192	65.8%	(66.8%)
	16384	1%	(1%)
1155000	mean = 121895	max = 290696
	64	0.1%	(100%)
	256	0.1%	(99.9%)
	512	1.1%	(99.8%)
	1024	2.3%	(98.7%)
	2048	6%	(96.4%)
	4096	23.4%	(90.4%)
	8192	65.8%	(67%)
	16384	1.2%	(1.2%)
1156000	mean = 122709	max = 281876
	512	0.6%	(100%)
	1024	3.7%	(99.4%)
	2048	5.1%	(95.7%)
	4096	22.4%	(90.6%)
	8192	66.7%	(68.2%)
	16384	1.5%	(1.5%)
1157000	mean = 125288	max = 286636
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	3.4%	(99.2%)
	2048	5%	(95.8%)
	4096	20.6%	(90.8%)
	8192	67.9%	(70.2%)
	16384	2.3%	(2.3%)
1158000	mean = 126572	max = 285396
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	2.3%	(99%)
	2048	4.3%	(96.7%)
	4096	21.4%	(92.4%)
	8192	69.8%	(71%)
	16384	1.2%	(1.2%)
1159000	mean = 123790	max = 291324
	512	1.3%	(100%)
	1024	2.4%	(98.7%)
	2048	4.6%	(96.3%)
	4096	23.4%	(91.7%)
	8192	67%	(68.3%)
	16384	1.3%	(1.3%)
1160000	mean = 123302	max = 285216
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	2.6%	(99.3%)
	2048	5.9%	(96.7%)
	4096	22.1%	(90.8%)
	8192	67.1%	(68.7%)
	16384	1.6%	(1.6%)
1161000	mean = 126890	max = 290348
	256	0.2%	(100%)
	512	0.7%	(99.8%)
	1024	2.8%	(99.1%)
	2048	4%	(96.3%)
	4096	21.2%	(92.3%)
	8192	69.4%	(71.1%)
	16384	1.7%	(1.7%)
1162000	mean = 124676	max = 329576
	64	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	2.3%	(99.1%)
	2048	4.8%	(96.8%)
	4096	22.9%	(92%)
	8192	67.7%	(69.1%)
	16384	1.4%	(1.4%)
1163000	mean = 120398	max = 290740
	32	0.1%	(100%)
	256	0.1%	(99.9%)
	512	1.1%	(99.8%)
	1024	3.7%	(98.7%)
	2048	5.2%	(95%)
	4096	24%	(89.8%)
	8192	64.4%	(65.8%)
	16384	1.4%	(1.4%)
1164000	mean = 125512	max = 304480
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	3.1%	(99.2%)
	2048	4.7%	(96.1%)
	4096	21.6%	(91.4%)
	8192	67.8%	(69.8%)
	16384	2%	(2%)
1165000	mean = 119702	max = 289884
	128	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	3.1%	(99.1%)
	2048	6.9%	(96%)
	4096	23.9%	(89.1%)
	8192	63.7%	(65.2%)
	16384	1.5%	(1.5%)
1166000	mean = 122779	max = 267236
	512	1.2%	(100%)
	1024	2.7%	(98.8%)
	2048	5.3%	(96.1%)
	4096	22.6%	(90.8%)
	8192	67.3%	(68.2%)
	16384	0.9%	(0.9%)
1167000	mean = 122657	max = 288672
